,Date,Usage (kWh),Cost ($),Hi,Low
1531,2020-11-06 19:00:00,2.3,0.29,78,58
1532,2020-11-06 20:00:00,1.5,0.19,78,58
1533,2020-11-06 21:00:00,1.1,0.14,78,58
1534,2020-11-06 22:00:00,0.8,0.1,78,58
1535,2020-11-06 23:00:00,0.7,0.09,78,58
1536,2020-11-07 00:00:00,0.7,0.09,81,58
1537,2020-11-07 01:00:00,0.6,0.07,81,58
1538,2020-11-07 02:00:00,0.7,0.09,81,58
1539,2020-11-07 03:00:00,0.6,0.07,81,58
1540,2020-11-07 04:00:00,1.2,0.15,81,58
1541,2020-11-07 05:00:00,0.6,0.07,81,58
1542,2020-11-07 06:00:00,0.6,0.07,81,58
1543,2020-11-07 07:00:00,1.0,0.12,81,58
1544,2020-11-07 08:00:00,1.1,0.14,81,58
1545,2020-11-07 09:00:00,1.7,0.21,81,58
1546,2020-11-07 10:00:00,1.8,0.22,81,58
1547,2020-11-07 11:00:00,1.5,0.18,81,58
1548,2020-11-07 12:00:00,1.6,0.19,81,58
1549,2020-11-07 13:00:00,1.6,0.2,81,58
1550,2020-11-07 14:00:00,2.0,0.24,81,58
1551,2020-11-07 15:00:00,1.7,0.21,81,58
1552,2020-11-07 16:00:00,1.8,0.22,81,58
1553,2020-11-07 17:00:00,2.3,0.28,81,58
1554,2020-11-07 18:00:00,2.2,0.27,81,58
1555,2020-11-07 19:00:00,1.1,0.14,81,58
1556,2020-11-07 20:00:00,1.0,0.13,81,58
1557,2020-11-07 21:00:00,0.7,0.09,81,58
1558,2020-11-07 22:00:00,0.6,0.07,81,58
1559,2020-11-07 23:00:00,0.6,0.08,81,58
1560,2020-11-09 00:00:00,1.6,0.19,83,71
1561,2020-11-09 01:00:00,1.1,0.14,83,71
1562,2020-11-09 02:00:00,1.2,0.15,83,71
1563,2020-11-09 03:00:00,1.0,0.13,83,71
1564,2020-11-09 04:00:00,1.0,0.12,83,71
1565,2020-11-09 05:00:00,1.0,0.12,83,71
1566,2020-11-09 06:00:00,0.9,0.11,83,71
1567,2020-11-09 07:00:00,1.5,0.19,83,71
1568,2020-11-09 08:00:00,1.2,0.15,83,71
1569,2020-11-09 09:00:00,1.2,0.14,83,71
1570,2020-11-09 10:00:00,1.3,0.16,83,71
1571,2020-11-09 11:00:00,1.2,0.15,83,71
1572,2020-11-09 12:00:00,1.3,0.16,83,71
1573,2020-11-09 13:00:00,1.3,0.16,83,71
1574,2020-11-09 14:00:00,1.4,0.17,83,71
1575,2020-11-09 15:00:00,1.4,0.17,83,71
1576,2020-11-09 16:00:00,1.3,0.16,83,71
1577,2020-11-09 17:00:00,1.7,0.21,83,71
1578,2020-11-09 18:00:00,1.1,0.13,83,71
1579,2020-11-09 19:00:00,1.2,0.14,83,71
1580,2020-11-09 20:00:00,3.5,0.42,83,71
1581,2020-11-09 21:00:00,2.8,0.35,83,71
1582,2020-11-09 22:00:00,1.7,0.21,83,71
1583,2020-11-09 23:00:00,1.3,0.16,83,71
1584,2020-11-10 00:00:00,1.6,0.2,84,72
1585,2020-11-10 01:00:00,1.1,0.14,84,72
1586,2020-11-10 02:00:00,1.1,0.13,84,72
1587,2020-11-10 03:00:00,1.1,0.14,84,72
1588,2020-11-10 04:00:00,1.1,0.14,84,72
1589,2020-11-10 05:00:00,1.3,0.15,84,72
1590,2020-11-10 06:00:00,1.4,0.17,84,72
1591,2020-11-10 07:00:00,1.4,0.18,84,72
1592,2020-11-10 08:00:00,1.5,0.18,84,72
1593,2020-11-10 09:00:00,2.1,0.26,84,72
1594,2020-11-10 10:00:00,1.6,0.19,84,72
1595,2020-11-10 11:00:00,2.0,0.24,84,72
1596,2020-11-10 12:00:00,1.5,0.19,84,72
1597,2020-11-10 13:00:00,1.6,0.2,84,72
1598,2020-11-10 14:00:00,1.7,0.21,84,72
1599,2020-11-10 15:00:00,1.6,0.2,84,72
1600,2020-11-10 16:00:00,1.5,0.18,84,72
1601,2020-11-10 17:00:00,1.5,0.18,84,72
1602,2020-11-10 18:00:00,1.6,0.19,84,72
1603,2020-11-10 19:00:00,2.2,0.27,84,72
1604,2020-11-10 20:00:00,1.7,0.21,84,72
1605,2020-11-10 21:00:00,1.6,0.2,84,72
1606,2020-11-10 22:00:00,2.2,0.27,84,72
1607,2020-11-10 23:00:00,1.8,0.23,84,72
1608,2020-11-11 00:00:00,1.9,0.24,81,68
1609,2020-11-11 01:00:00,2.2,0.26,81,68
1610,2020-11-11 02:00:00,1.7,0.21,81,68
1611,2020-11-11 03:00:00,1.6,0.19,81,68
1612,2020-11-11 04:00:00,1.5,0.18,81,68
1613,2020-11-11 05:00:00,1.3,0.16,81,68
1614,2020-11-11 06:00:00,2.0,0.24,81,68
1615,2020-11-11 07:00:00,1.5,0.18,81,68
1616,2020-11-11 08:00:00,1.6,0.19,81,68
1617,2020-11-11 09:00:00,1.9,0.24,81,68
1618,2020-11-11 10:00:00,2.4,0.29,81,68
1619,2020-11-11 11:00:00,2.5,0.3,81,68
1620,2020-11-11 12:00:00,2.1,0.26,81,68
1621,2020-11-11 13:00:00,2.2,0.27,81,68
1622,2020-11-11 14:00:00,2.3,0.29,81,68
1623,2020-11-11 15:00:00,1.8,0.22,81,68
1624,2020-11-11 16:00:00,1.7,0.21,81,68
1625,2020-11-11 17:00:00,1.8,0.22,81,68
1626,2020-11-11 18:00:00,2.5,0.3,81,68
1627,2020-11-11 19:00:00,1.7,0.2,81,68
1628,2020-11-11 20:00:00,2.9,0.35,81,68
1629,2020-11-11 21:00:00,2.2,0.27,81,68
1630,2020-11-11 22:00:00,1.5,0.18,81,68
1631,2020-11-11 23:00:00,1.2,0.14,81,68
1632,2020-11-12 00:00:00,1.1,0.14,82,62
1633,2020-11-12 01:00:00,1.0,0.13,82,62
1634,2020-11-12 02:00:00,0.8,0.1,82,62
1635,2020-11-12 03:00:00,0.9,0.11,82,62
1636,2020-11-12 04:00:00,0.7,0.09,82,62
1637,2020-11-12 05:00:00,0.8,0.1,82,62
1638,2020-11-12 06:00:00,1.3,0.16,82,62
1639,2020-11-12 07:00:00,1.3,0.16,82,62
1640,2020-11-12 08:00:00,2.0,0.25,82,62
1641,2020-11-12 09:00:00,1.6,0.19,82,62
1642,2020-11-12 10:00:00,1.6,0.19,82,62
1643,2020-11-12 11:00:00,1.5,0.19,82,62
1644,2020-11-12 12:00:00,1.6,0.19,82,62
1645,2020-11-12 13:00:00,1.6,0.19,82,62
1646,2020-11-12 14:00:00,1.6,0.19,82,62
1647,2020-11-12 15:00:00,1.5,0.19,82,62
1648,2020-11-12 16:00:00,2.0,0.25,82,62
1649,2020-11-12 17:00:00,1.5,0.19,82,62
1650,2020-11-12 18:00:00,1.5,0.18,82,62
1651,2020-11-12 19:00:00,1.5,0.18,82,62
1652,2020-11-12 20:00:00,1.8,0.22,82,62
1653,2020-11-12 21:00:00,1.6,0.2,82,62
1654,2020-11-12 22:00:00,1.5,0.19,82,62
1655,2020-11-12 23:00:00,1.5,0.19,82,62
1656,2020-11-13 00:00:00,1.6,0.2,77,68
1657,2020-11-13 01:00:00,1.1,0.13,77,68
1658,2020-11-13 02:00:00,1.7,0.2,77,68
1659,2020-11-13 03:00:00,0.8,0.1,77,68
1660,2020-11-13 04:00:00,1.0,0.12,77,68
1661,2020-11-13 05:00:00,0.8,0.1,77,68
1662,2020-11-13 06:00:00,0.9,0.11,77,68
1663,2020-11-13 07:00:00,0.9,0.11,77,68
1664,2020-11-13 08:00:00,0.8,0.1,77,68
1665,2020-11-13 09:00:00,0.9,0.11,77,68
1666,2020-11-13 10:00:00,1.1,0.14,77,68
1667,2020-11-13 11:00:00,1.8,0.22,77,68
1668,2020-11-13 12:00:00,1.4,0.17,77,68
1669,2020-11-13 13:00:00,1.3,0.16,77,68
1670,2020-11-13 14:00:00,1.3,0.16,77,68
1671,2020-11-13 15:00:00,1.4,0.17,77,68
1672,2020-11-13 16:00:00,1.3,0.16,77,68
1673,2020-11-13 17:00:00,1.5,0.18,77,68
1674,2020-11-13 18:00:00,1.3,0.16,77,68
1675,2020-11-13 19:00:00,1.2,0.15,77,68
1676,2020-11-13 20:00:00,2.8,0.34,77,68
1677,2020-11-13 21:00:00,1.8,0.22,77,68
1678,2020-11-13 22:00:00,2.5,0.3,77,68
1679,2020-11-13 23:00:00,1.9,0.24,77,68
1680,2020-11-14 00:00:00,2.0,0.24,84,69
1681,2020-11-14 01:00:00,1.7,0.21,84,69
1682,2020-11-14 02:00:00,1.3,0.16,84,69
1683,2020-11-14 03:00:00,1.1,0.13,84,69
1684,2020-11-14 04:00:00,1.1,0.14,84,69
1685,2020-11-14 05:00:00,1.1,0.13,84,69
1686,2020-11-14 06:00:00,1.0,0.12,84,69
1687,2020-11-14 07:00:00,1.0,0.12,84,69
1688,2020-11-14 08:00:00,1.7,0.21,84,69
1689,2020-11-14 09:00:00,1.2,0.14,84,69
1690,2020-11-14 10:00:00,1.1,0.14,84,69
1691,2020-11-14 11:00:00,1.2,0.15,84,69
1692,2020-11-14 12:00:00,1.3,0.15,84,69
1693,2020-11-14 13:00:00,1.4,0.17,84,69
1694,2020-11-14 14:00:00,2.3,0.28,84,69
1695,2020-11-14 15:00:00,1.9,0.23,84,69
1696,2020-11-14 16:00:00,1.8,0.21,84,69
1697,2020-11-14 17:00:00,1.9,0.22,84,69
1698,2020-11-14 18:00:00,1.8,0.22,84,69
1699,2020-11-14 19:00:00,1.9,0.23,84,69
1700,2020-11-14 20:00:00,1.8,0.22,84,69
1701,2020-11-14 21:00:00,1.8,0.21,84,69
1702,2020-11-14 22:00:00,2.4,0.3,84,69
1703,2020-11-14 23:00:00,1.1,0.13,84,69
1704,2020-12-07 00:00:00,0.8,0.1,64,44
1705,2020-12-07 01:00:00,0.3,0.03,64,44
1706,2020-12-07 02:00:00,0.2,0.03,64,44
1707,2020-12-07 03:00:00,0.3,0.03,64,44
1708,2020-12-07 04:00:00,0.2,0.03,64,44
1709,2020-12-07 05:00:00,0.2,0.03,64,44
1710,2020-12-07 06:00:00,0.2,0.03,64,44
1711,2020-12-07 07:00:00,0.2,0.03,64,44
1712,2020-12-07 08:00:00,0.2,0.03,64,44
1713,2020-12-07 09:00:00,1.0,0.13,64,44
1714,2020-12-07 10:00:00,0.5,0.07,64,44
1715,2020-12-07 11:00:00,0.7,0.09,64,44
1716,2020-12-07 12:00:00,0.9,0.11,64,44
1717,2020-12-07 13:00:00,1.4,0.18,64,44
1718,2020-12-07 14:00:00,1.2,0.15,64,44
1719,2020-12-07 15:00:00,1.0,0.12,64,44
1720,2020-12-07 16:00:00,1.0,0.12,64,44
1721,2020-12-07 17:00:00,0.8,0.1,64,44
1722,2020-12-07 18:00:00,0.9,0.11,64,44
1723,2020-12-07 19:00:00,1.3,0.17,64,44
1724,2020-12-07 20:00:00,3.8,0.48,64,44
1725,2020-12-07 21:00:00,2.2,0.28,64,44
1726,2020-12-07 22:00:00,0.6,0.08,64,44
1727,2020-12-07 23:00:00,0.5,0.07,64,44
1728,2020-12-08 00:00:00,0.5,0.06,71,43
1729,2020-12-08 01:00:00,0.5,0.06,71,43
1730,2020-12-08 02:00:00,0.5,0.06,71,43
1731,2020-12-08 03:00:00,0.5,0.06,71,43
1732,2020-12-08 04:00:00,0.5,0.06,71,43
1733,2020-12-08 05:00:00,1.0,0.13,71,43
1734,2020-12-08 06:00:00,0.5,0.06,71,43
1735,2020-12-08 07:00:00,0.5,0.06,71,43
1736,2020-12-08 08:00:00,0.5,0.06,71,43
1737,2020-12-08 09:00:00,0.6,0.08,71,43
1738,2020-12-08 10:00:00,0.5,0.07,71,43
1739,2020-12-08 11:00:00,0.5,0.07,71,43
1740,2020-12-08 12:00:00,1.0,0.13,71,43
1741,2020-12-08 13:00:00,0.9,0.11,71,43
1742,2020-12-08 14:00:00,1.4,0.17,71,43
1743,2020-12-08 15:00:00,1.3,0.16,71,43
1744,2020-12-08 16:00:00,1.0,0.12,71,43
1745,2020-12-08 17:00:00,0.8,0.1,71,43
1746,2020-12-08 18:00:00,1.7,0.21,71,43
1747,2020-12-08 19:00:00,3.7,0.47,71,43
1748,2020-12-08 20:00:00,2.7,0.34,71,43
1749,2020-12-08 21:00:00,1.1,0.14,71,43
1750,2020-12-08 22:00:00,0.7,0.09,71,43
1751,2020-12-08 23:00:00,0.4,0.05,71,43
1752,2020-12-09 00:00:00,0.4,0.05,77,47
1753,2020-12-09 01:00:00,0.4,0.05,77,47
1754,2020-12-09 02:00:00,0.4,0.05,77,47
1755,2020-12-09 03:00:00,0.4,0.05,77,47
1756,2020-12-09 04:00:00,0.9,0.11,77,47
1757,2020-12-09 05:00:00,0.4,0.05,77,47
1758,2020-12-09 06:00:00,0.4,0.05,77,47
1759,2020-12-09 07:00:00,0.4,0.05,77,47
1760,2020-12-09 08:00:00,0.6,0.07,77,47
1761,2020-12-09 09:00:00,0.6,0.08,77,47
1762,2020-12-09 10:00:00,0.6,0.07,77,47
1763,2020-12-09 11:00:00,1.0,0.13,77,47
1764,2020-12-09 12:00:00,1.4,0.18,77,47
1765,2020-12-09 13:00:00,1.0,0.13,77,47
1766,2020-12-09 14:00:00,1.5,0.19,77,47
1767,2020-12-09 15:00:00,1.4,0.17,77,47
1768,2020-12-09 16:00:00,1.5,0.19,77,47
1769,2020-12-09 17:00:00,1.0,0.13,77,47
1770,2020-12-09 18:00:00,1.0,0.13,77,47
1771,2020-12-09 19:00:00,1.0,0.12,77,47
1772,2020-12-09 20:00:00,0.9,0.12,77,47
1773,2020-12-09 21:00:00,0.8,0.11,77,47
1774,2020-12-09 22:00:00,0.8,0.1,77,47
1775,2020-12-09 23:00:00,1.3,0.16,77,47
1776,2020-12-14 00:00:00,0.3,0.04,47,43
1777,2020-12-14 01:00:00,0.2,0.03,47,43
1778,2020-12-14 02:00:00,0.7,0.09,47,43
1779,2020-12-14 03:00:00,0.2,0.03,47,43
1780,2020-12-14 04:00:00,0.3,0.03,47,43
1781,2020-12-14 05:00:00,0.2,0.03,47,43
1782,2020-12-14 06:00:00,0.2,0.03,47,43
1783,2020-12-14 07:00:00,0.2,0.03,47,43
1784,2020-12-14 08:00:00,0.4,0.05,47,43
1785,2020-12-14 09:00:00,2.0,0.26,47,43
1786,2020-12-14 10:00:00,0.6,0.08,47,43
1787,2020-12-14 11:00:00,0.7,0.08,47,43
1788,2020-12-14 12:00:00,0.8,0.11,47,43
1789,2020-12-14 13:00:00,0.9,0.12,47,43
1790,2020-12-14 14:00:00,1.2,0.16,47,43
1791,2020-12-14 15:00:00,0.7,0.09,47,43
1792,2020-12-14 16:00:00,0.8,0.1,47,43
1793,2020-12-14 17:00:00,0.6,0.08,47,43
1794,2020-12-14 18:00:00,1.1,0.15,47,43
1795,2020-12-14 19:00:00,0.6,0.08,47,43
1796,2020-12-14 20:00:00,0.6,0.08,47,43
1797,2020-12-14 21:00:00,0.6,0.07,47,43
1798,2020-12-14 22:00:00,1.2,0.16,47,43
1799,2020-12-14 23:00:00,1.2,0.16,47,43
1800,2020-12-15 00:00:00,0.2,0.03,52,46
1801,2020-12-15 01:00:00,0.3,0.04,52,46
1802,2020-12-15 02:00:00,0.2,0.03,52,46
1803,2020-12-15 03:00:00,0.2,0.03,52,46
1804,2020-12-15 04:00:00,0.2,0.03,52,46
1805,2020-12-15 05:00:00,0.2,0.03,52,46
1806,2020-12-15 06:00:00,0.3,0.03,52,46
1807,2020-12-15 07:00:00,0.2,0.03,52,46
1808,2020-12-15 08:00:00,1.5,0.19,52,46
1809,2020-12-15 09:00:00,2.0,0.26,52,46
1810,2020-12-15 10:00:00,1.0,0.13,52,46
1811,2020-12-15 11:00:00,1.2,0.16,52,46
1812,2020-12-15 12:00:00,0.6,0.07,52,46
1813,2020-12-15 13:00:00,0.6,0.08,52,46
1814,2020-12-15 14:00:00,1.4,0.18,52,46
1815,2020-12-15 15:00:00,1.5,0.19,52,46
1816,2020-12-15 16:00:00,1.9,0.25,52,46
1817,2020-12-15 17:00:00,1.1,0.14,52,46
1818,2020-12-15 18:00:00,0.8,0.1,52,46
1819,2020-12-15 19:00:00,0.6,0.07,52,46
1820,2020-12-15 20:00:00,0.7,0.09,52,46
1821,2020-12-15 21:00:00,1.2,0.15,52,46
1822,2020-12-15 22:00:00,0.4,0.05,52,46
1823,2020-12-15 23:00:00,0.3,0.04,52,46
1824,2020-12-16 00:00:00,0.3,0.04,50,43
1825,2020-12-16 01:00:00,0.3,0.04,50,43
1826,2020-12-16 02:00:00,0.3,0.04,50,43
1827,2020-12-16 03:00:00,0.3,0.04,50,43
1828,2020-12-16 04:00:00,0.3,0.04,50,43
1829,2020-12-16 05:00:00,0.3,0.04,50,43
1830,2020-12-16 06:00:00,0.4,0.05,50,43
1831,2020-12-16 07:00:00,0.9,0.11,50,43
1832,2020-12-16 08:00:00,2.3,0.29,50,43
1833,2020-12-16 09:00:00,0.7,0.1,50,43
1834,2020-12-16 10:00:00,0.7,0.09,50,43
1835,2020-12-16 11:00:00,1.2,0.16,50,43
1836,2020-12-16 12:00:00,1.1,0.15,50,43
1837,2020-12-16 13:00:00,3.3,0.42,50,43
1838,2020-12-16 14:00:00,1.1,0.14,50,43
1839,2020-12-16 15:00:00,0.7,0.09,50,43
1840,2020-12-16 16:00:00,0.7,0.09,50,43
1841,2020-12-16 17:00:00,0.6,0.08,50,43
1842,2020-12-16 18:00:00,1.3,0.16,50,43
1843,2020-12-16 19:00:00,0.7,0.09,50,43
1844,2020-12-16 20:00:00,1.2,0.15,50,43
1845,2020-12-16 21:00:00,3.6,0.46,50,43
1846,2020-12-16 22:00:00,1.2,0.16,50,43
1847,2020-12-16 23:00:00,1.6,0.21,50,43
1848,2020-12-17 00:00:00,1.3,0.16,53,34
1849,2020-12-17 01:00:00,1.5,0.19,53,34
1850,2020-12-17 02:00:00,1.9,0.24,53,34
1851,2020-12-17 03:00:00,1.7,0.21,53,34
1852,2020-12-17 04:00:00,1.7,0.21,53,34
1853,2020-12-17 05:00:00,2.6,0.32,53,34
1854,2020-12-17 06:00:00,1.6,0.2,53,34
1855,2020-12-17 07:00:00,1.1,0.14,53,34
1856,2020-12-17 08:00:00,0.4,0.05,53,34
1857,2020-12-17 09:00:00,1.7,0.21,53,34
1858,2020-12-17 10:00:00,3.3,0.41,53,34
1859,2020-12-17 11:00:00,0.9,0.11,53,34
1860,2020-12-17 12:00:00,0.6,0.07,53,34
1861,2020-12-17 13:00:00,0.6,0.07,53,34
1862,2020-12-17 14:00:00,0.6,0.08,53,34
1863,2020-12-17 15:00:00,1.0,0.12,53,34
1864,2020-12-17 16:00:00,0.7,0.08,53,34
1865,2020-12-17 17:00:00,1.4,0.18,53,34
1866,2020-12-17 18:00:00,1.3,0.16,53,34
1867,2020-12-17 19:00:00,1.7,0.22,53,34
1868,2020-12-17 20:00:00,0.9,0.11,53,34
1869,2020-12-17 21:00:00,0.5,0.06,53,34
1870,2020-12-17 22:00:00,0.5,0.06,53,34
1871,2020-12-17 23:00:00,0.9,0.12,53,34
1872,2020-12-21 00:00:00,0.3,0.04,69,45
1873,2020-12-21 01:00:00,0.3,0.04,69,45
1874,2020-12-21 02:00:00,0.3,0.04,69,45
1875,2020-12-21 03:00:00,0.3,0.04,69,45
1876,2020-12-21 04:00:00,0.3,0.04,69,45
1877,2020-12-21 05:00:00,0.3,0.04,69,45
1878,2020-12-21 06:00:00,0.3,0.04,69,45
1879,2020-12-21 07:00:00,0.3,0.04,69,45
1880,2020-12-21 08:00:00,0.3,0.04,69,45
1881,2020-12-21 09:00:00,1.1,0.15,69,45
1882,2020-12-21 10:00:00,0.8,0.1,69,45
1883,2020-12-21 11:00:00,0.7,0.1,69,45
1884,2020-12-21 12:00:00,1.0,0.13,69,45
1885,2020-12-21 13:00:00,1.8,0.23,69,45
1886,2020-12-21 14:00:00,1.9,0.24,69,45
1887,2020-12-21 15:00:00,1.3,0.16,69,45
1888,2020-12-21 16:00:00,1.2,0.15,69,45
1889,2020-12-21 17:00:00,1.2,0.16,69,45
1890,2020-12-21 18:00:00,1.1,0.15,69,45
1891,2020-12-21 19:00:00,1.6,0.2,69,45
1892,2020-12-21 20:00:00,1.2,0.16,69,45
1893,2020-12-21 21:00:00,2.0,0.26,69,45
1894,2020-12-21 22:00:00,2.2,0.28,69,45
1895,2020-12-21 23:00:00,1.4,0.17,69,45
1896,2020-12-22 00:00:00,0.5,0.07,71,48
1897,2020-12-22 01:00:00,0.5,0.06,71,48
1898,2020-12-22 02:00:00,0.4,0.06,71,48
1899,2020-12-22 03:00:00,1.0,0.13,71,48
1900,2020-12-22 04:00:00,0.5,0.06,71,48
1901,2020-12-22 05:00:00,0.5,0.06,71,48
1902,2020-12-22 06:00:00,0.5,0.06,71,48
1903,2020-12-22 07:00:00,0.4,0.05,71,48
1904,2020-12-22 08:00:00,0.5,0.06,71,48
1905,2020-12-22 09:00:00,0.7,0.09,71,48
1906,2020-12-22 10:00:00,0.9,0.11,71,48
1907,2020-12-22 11:00:00,1.4,0.18,71,48
1908,2020-12-22 12:00:00,0.9,0.12,71,48
1909,2020-12-22 13:00:00,0.9,0.12,71,48
1910,2020-12-22 14:00:00,0.9,0.11,71,48
1911,2020-12-22 15:00:00,0.8,0.11,71,48
1912,2020-12-22 16:00:00,0.8,0.11,71,48
1913,2020-12-22 17:00:00,0.8,0.1,71,48
1914,2020-12-22 18:00:00,3.9,0.5,71,48
1915,2020-12-22 19:00:00,1.2,0.16,71,48
1916,2020-12-22 20:00:00,0.9,0.12,71,48
1917,2020-12-22 21:00:00,1.7,0.22,71,48
1918,2020-12-22 22:00:00,0.8,0.1,71,48
1919,2020-12-22 23:00:00,0.5,0.07,71,48
1920,2020-12-23 00:00:00,0.5,0.06,77,62
1921,2020-12-23 01:00:00,0.5,0.06,77,62
1922,2020-12-23 02:00:00,0.5,0.06,77,62
1923,2020-12-23 03:00:00,0.7,0.09,77,62
1924,2020-12-23 04:00:00,1.0,0.12,77,62
1925,2020-12-23 05:00:00,0.4,0.05,77,62
1926,2020-12-23 06:00:00,0.9,0.11,77,62
1927,2020-12-23 07:00:00,0.6,0.07,77,62
1928,2020-12-23 08:00:00,0.6,0.08,77,62
1929,2020-12-23 09:00:00,0.8,0.11,77,62
1930,2020-12-23 10:00:00,0.9,0.12,77,62
1931,2020-12-23 11:00:00,1.7,0.21,77,62
1932,2020-12-23 12:00:00,1.5,0.19,77,62
1933,2020-12-23 13:00:00,1.2,0.15,77,62
1934,2020-12-23 14:00:00,1.6,0.2,77,62
1935,2020-12-23 15:00:00,1.5,0.19,77,62
1936,2020-12-23 16:00:00,1.2,0.16,77,62
1937,2020-12-23 17:00:00,2.1,0.27,77,62
1938,2020-12-23 18:00:00,2.2,0.28,77,62
1939,2020-12-23 19:00:00,1.3,0.17,77,62
1940,2020-12-23 20:00:00,1.4,0.18,77,62
1941,2020-12-23 21:00:00,1.2,0.16,77,62
1942,2020-12-23 22:00:00,0.9,0.11,77,62
1943,2020-12-23 23:00:00,0.5,0.06,77,62
1944,2020-12-24 00:00:00,0.3,0.04,54,41
1945,2020-12-24 01:00:00,0.3,0.04,54,41
1946,2020-12-24 02:00:00,0.9,0.11,54,41
1947,2020-12-24 03:00:00,0.3,0.04,54,41
1948,2020-12-24 04:00:00,0.3,0.04,54,41
1949,2020-12-24 05:00:00,0.4,0.05,54,41
1950,2020-12-24 06:00:00,0.3,0.04,54,41
1951,2020-12-24 07:00:00,0.3,0.04,54,41
1952,2020-12-24 08:00:00,0.3,0.04,54,41
1953,2020-12-24 09:00:00,0.3,0.04,54,41
1954,2020-12-24 10:00:00,1.0,0.13,54,41
1955,2020-12-24 11:00:00,0.6,0.07,54,41
1956,2020-12-24 12:00:00,0.6,0.07,54,41
1957,2020-12-24 13:00:00,0.6,0.07,54,41
1958,2020-12-24 14:00:00,0.6,0.08,54,41
1959,2020-12-24 15:00:00,2.0,0.26,54,41
1960,2020-12-24 16:00:00,1.6,0.21,54,41
1961,2020-12-24 17:00:00,0.7,0.1,54,41
1962,2020-12-24 18:00:00,2.4,0.31,54,41
1963,2020-12-24 19:00:00,2.1,0.28,54,41
1964,2020-12-24 20:00:00,2.4,0.31,54,41
1965,2020-12-24 21:00:00,0.5,0.06,54,41
1966,2020-12-24 22:00:00,0.4,0.05,54,41
1967,2020-12-24 23:00:00,0.9,0.11,54,41
1968,2020-12-25 00:00:00,0.4,0.05,64,39
1969,2020-12-25 01:00:00,0.4,0.05,64,39
1970,2020-12-25 02:00:00,0.4,0.05,64,39
1971,2020-12-25 03:00:00,0.4,0.05,64,39
1972,2020-12-25 04:00:00,0.4,0.05,64,39
1973,2020-12-25 05:00:00,0.4,0.05,64,39
1974,2020-12-25 06:00:00,0.8,0.11,64,39
1975,2020-12-25 07:00:00,0.4,0.05,64,39
1976,2020-12-25 08:00:00,0.4,0.05,64,39
1977,2020-12-25 09:00:00,0.4,0.05,64,39
1978,2020-12-25 10:00:00,0.4,0.05,64,39
1979,2020-12-25 11:00:00,0.4,0.05,64,39
1980,2020-12-25 12:00:00,0.4,0.05,64,39
1981,2020-12-25 13:00:00,0.4,0.05,64,39
1982,2020-12-25 14:00:00,0.8,0.11,64,39
1983,2020-12-25 15:00:00,0.4,0.05,64,39
1984,2020-12-25 16:00:00,0.4,0.05,64,39
1985,2020-12-25 17:00:00,0.4,0.05,64,39
1986,2020-12-25 18:00:00,0.4,0.06,64,39
1987,2020-12-25 19:00:00,0.7,0.1,64,39
1988,2020-12-25 20:00:00,1.1,0.14,64,39
1989,2020-12-25 21:00:00,1.5,0.2,64,39
1990,2020-12-25 22:00:00,1.2,0.15,64,39
1991,2020-12-25 23:00:00,0.4,0.06,64,39
1992,2020-12-26 00:00:00,0.3,0.04,68,42
1993,2020-12-26 01:00:00,0.3,0.04,68,42
1994,2020-12-26 02:00:00,0.3,0.04,68,42
1995,2020-12-26 03:00:00,0.3,0.04,68,42
1996,2020-12-26 04:00:00,0.3,0.04,68,42
1997,2020-12-26 05:00:00,0.3,0.04,68,42
1998,2020-12-26 06:00:00,0.8,0.1,68,42
1999,2020-12-26 07:00:00,0.3,0.04,68,42
2000,2020-12-26 08:00:00,0.3,0.04,68,42
2001,2020-12-26 09:00:00,0.3,0.04,68,42
2002,2020-12-26 10:00:00,0.3,0.05,68,42
2003,2020-12-26 11:00:00,0.4,0.05,68,42
2004,2020-12-26 12:00:00,0.9,0.12,68,42
2005,2020-12-26 13:00:00,0.5,0.07,68,42
2006,2020-12-26 14:00:00,0.9,0.12,68,42
2007,2020-12-26 15:00:00,1.5,0.19,68,42
2008,2020-12-26 16:00:00,0.8,0.1,68,42
2009,2020-12-26 17:00:00,0.8,0.11,68,42
2010,2020-12-26 18:00:00,0.9,0.11,68,42
2011,2020-12-26 19:00:00,0.5,0.06,68,42
2012,2020-12-26 20:00:00,0.4,0.05,68,42
2013,2020-12-26 21:00:00,0.7,0.09,68,42
2014,2020-12-26 22:00:00,0.8,0.1,68,42
2015,2020-12-26 23:00:00,1.3,0.17,68,42
2016,2021-01-11 00:00:00,1.8,0.23,44,36
2017,2021-01-11 01:00:00,1.7,0.21,44,36
2018,2021-01-11 02:00:00,1.5,0.18,44,36
2019,2021-01-11 03:00:00,1.5,0.18,44,36
2020,2021-01-11 04:00:00,1.5,0.18,44,36
2021,2021-01-11 05:00:00,1.4,0.18,44,36
2022,2021-01-11 06:00:00,2.0,0.26,44,36
2023,2021-01-11 07:00:00,1.4,0.17,44,36
2024,2021-01-11 08:00:00,1.3,0.17,44,36
2025,2021-01-11 09:00:00,2.5,0.31,44,36
2026,2021-01-11 10:00:00,1.4,0.17,44,36
2027,2021-01-11 11:00:00,2.2,0.27,44,36
2028,2021-01-11 12:00:00,1.0,0.12,44,36
2029,2021-01-11 13:00:00,0.9,0.11,44,36
